!			G1			A			enclitic particle
!			G1			A			vulture, bird in general							
!			G1			A			vulture, bird in general							
!			G1			A			tread							
!			G1			At			striking-power							
!! V 4			G1-X1-N5-Z1			At			striking-power							
!! V			G1-X1-N5			At			moment, instant, time in general							
!! 8 V			G1-X1-Z5-N5			At			moment, instant, time							
!! V 4			G1-X1-N5-Z1			At			moment, instant, time in general							
!! L			G1-X1-F9			At			moment, instant, time in general							
!! L V !			G1-X1-F9-N5			At			moment, instant, time in general							
FV			F3-X1-N5			At			moment, instant, time in general							
1 !! L V			M17-G1-X1-F9-N5			At			moment, instant, time in general							
1 \ K ~ M 4			M17-D36-G43-N35A-D21-Z1			iaw r			breakfast							
1 \ \ K `			M17-D36-D36-G43-D40			iaaw			cover up							
1 \ q T			M17-D36-D58-W10			iab			bowl							
\ \ q T			D36-D36-D58-W10			iab			bowl							
1 \ q S			M17-D36-D58-F16			iab			heap up corn with a pitchfork							
1 \ T q +			M17-D36-W10-D58-Y1			iab			be united, assemble, join, unite, present							
\ T q			D36-W10-D58			iab			present to				verb  transitive			
\ q S+s! L			D36-D58-F16-Y1-K4-X1-Aa2			iab XAt			inter, bury				verb transitive			
1 \ q T l			M17-D36-D58-W10-S36C			iab			assemble of persons							
1 \ q S+			M17-D36-D58-F16-Y1			iab			be united				verb intransitive			
1 \ q T			M17-D36-D58-W10			iab			be united				verb intransitive			
1 \ q }			M17-D36-D58-O30U			iab			be united				verb intransitive			
1 \ h			M17-D36-I9			iaf			wring out, squeeze out							
\ \ h`			D36-D36-I9-D40			iaf			wring out clothes, squeeze out juice							
\ \ h: `			D36-D36-I9-Z7-D40			iaf			wring out clothes, squeeze out juice							
1 \ tb K "			M17-D36-N35-W24-G43-A2			ianw			greeting ?, woe to							
1 \ tb 4 +			M17-D36-N35-W24-Z1-Y1			ianw			greeting							
1 \ M p			M17-D36-D21-N31			ar			mount up							
1 \ M ! k			M17-D36-D21-X1-I12			iart			uraeus							
\ M ! k			D36-D21-X1-I12			iart			uraeus							
\ \ M ! k			D36-D36-D21-X1-I12			iart			uraeus							
1 \ M ! !			M17-D36-D21-X1-O1			iart			abode of god							
P H			N62A-A40			iaH			moon god							
1 < 1 W			M17-V28-N62-G7C			iaH			moon god							
1 \ < }			M17-D36-V28-C114A			iaH			moon							
1 \ < \			M17-D36-V28-N11A			iaH			moon							
1 \ < 8 \			M17-D36-V28-T24-N11A			iaH			moon							
1 \ v"			M17-D36-N37-A2			aS			pilot							
1 K			M17-G43			iw			is, are							
1 K 0			M17-G43-A16			iw			hump-back ?							
K n			G43-D54			iw			come, return							
c h 4			N18-N23-Z1			iw			island							
) K \			E9-G43-P1			iwi			be boatless, strand, leave boatless, helpless, deprived							
1 K 1 1 }			M17-G43-M17-M17-P19			iwi			strand, leave boatless				verb transitive			
) K "			E9-G43-A2			iw			lament, cry out							
) K .			E9-G43-E14			iw			dog							
) K E			E9-G43-G37			iw			wrongdoing, injustice							
) E			E9-G37			iw			wrongdoing							
1 $ !!			M17-V4-G1-E1			iwA			ox, long-horned cattle							
1 $ ! s			M17-V4-G1-F51			iwA			beef							
1 $ ! 1 1 ! p			M17-V4-G1-M17-M17-X1-B1			iwAyt			female representative, substitute							
) K 1 1 ! E 5			E9-G43-M17-M17-X1-G37-Z2			iwyt			wrongdoing							
)! E 5			E9-X1-G37-Z2			iwyt			wrongdoing							
1 )! K			G17-E9-X1-G43			m iwyt			wrongfully							
) K 1 1 ! !			E9-G43-M17-M17-X1-O1			iwyt			house, sanctuary, quarter of town, public places							
) K ) K .			E9-G43-E9-G43-E14			iwiw			dog							
) K l R ]			E9-G43-Z4A-O50-F27			iwiw			dog							
) K \ K n s			E9-G43-D36-G43-F44-F51			iwaw			thigh, leg of beef							
)\ n			E9-D36-F44			iwaw			leg of beef							
)\ n			E9-D36-F44			iwa			inherit, succeed, act as heir							
)\ K n			E9-D36-G43-F44			iwa			inherit from someone							
K \ n			G43-D36-F44			iwa			succeed someone							
)\ K n!			E9-D36-G43-F44-A1			iwaw			heir							
1 \ n			M17-D36-F44			iwaw			heir							
) K \ n			E9-G43-D36-F44			iwaw			heir							
) K \ K 2p 5			E9-G43-D36-G43-A1-B1-Z2			iwaw			heirs				plural			
)\ ! n !      +			E9-D36-X1-F44			iwat			heiress							
)\   n 5			E9-D36-X1-F44-Y1-Z2			iwat			inheritance, heritage							
)\ ! n			E9-D36-X1-F44			iwat			inheritance, heritage							
n! + 5			F44-X1-Y1-Z2			iwat			inheritance, heritage							
)! n+			E9-X1-F44-Y1			iwat			inheritance, heritage							
)! K n			E9-X1-G43-F44			iwat			inheritance, heritage							
) K \ \ ! n+ 5			E9-G43-D36-D36-X1-F44-Y1-Z2			iwat			inheritance, heritage							
)\ ! 8 + 5			E9-D36-X1-Z5-Y1-Z2			iwat			inheritance, heritage							
) K \ `			E9-G43-D36-D40			iwa			reward							
)\ 1 1 ! n! 5			E9-D36-M17-M17-X1-F44-A1-Z2			iwayt			troops							
)\ ! ! 5			E9-D36-X1-A1-Z2			iwayt			troops							
1 \ 1 1 ! ! 5			M17-D36-M17-M17-X1-A1-Z2			iwayt			troops							
) K \ K ]			E9-G43-D36-G43-S21			iwaw			ring							
1 K q ! c			M17-G43-D58-X1-N18			iwbt			crumb of bread							
1 K h s s s			M17-G43-I9-F51-F51-F51			iwf			flesh, meat							
1 h s			M17-I9-F51			iwf			flesh of man							
1 : h 25			M17-Z7-I9-F51B-Z2			iwf			flesh of man							
1 h 25			M17-I9-F51B-Z2			iwf			meat							
1 K a e "			M17-G43-F31-S29-A2			iwms			misstatement							
1 a e "			M17-F31-S29-A2			iwms			misstatement							
! a e E 5			G1-F31-S29-G37-Z2			iwms			misstatement							
1 B t;			M17-E34-N35-D3			iwn			complexion, colour, nature, disposition							
1 B t]			M17-E34-N35-F27			iwn			complexion, colour, nature, disposition							
1 B t; +			M17-E34-N35-D3-Y1			iwn			complexion, colour, nature, disposition							
< 4			O28-Z1			iwn			pillar							
< < < ! !			O28-O28-O28-X1-O1			iwnyt			pillared hall							
< b 1 1 ! !			O28-W24-M17-M17-X1-O1			iwnyt			pillared hall							
) K t 1 1 ! !			E9-G43-N35-M17-M17-X1-O1			iwnyt			pillared hall							
< ! 4			O28-X1-Z1			iwnt			bow							
< ! *			O28-X1-T10			iwnt			bow				noun			
< 4 5 . - 5			O28-Z1-Z2-T14-A13-Z2			iwntyw			tribesmen							
< ! 4 6			O28-X1-Z1-Z3			iwntyw			tribesmen							
< < <			O28-O28-O28			iwntyw			tribesmen							
< } < } < }			O28-A462-O28-A462-O28-A462			iwntyw			tribesmen							
< t! Q			O28-N35-X1-O49			iwnt			Denderah				locality			
< t 1 Q			O28-N35-M17-O49			iwni			Hermonthis				locality			
< t 7 Q			O28-N35-Z4-O49			iwni			Hermonthis				locality			
< 1 1 ! Q			O28-M17-M17-X1-O49			iwnyt			Latopolis, Esna				locality			
< b Q			O28-W24-O49			iwnw			Heliopolis				locality			
) K tt!			E9-G43-N35-N35-O1			iwnn			sanctuary							
) tt!			E9-N35-N35-O1			iwnn			sanctuary							
) M }			E9-D21-B12			iwr			conceive a child, become pregnant							
) K D M q			E9-G43-G36-D21-B2			iwr			conceive, become pregnant							
) K D M 8			E9-G43-G36-D21-Z5			iwr			conceive a child, become pregnant							
) M 1 1 ! r 5			E9-D21-M17-M17-X1-N33-Z2			iwryt			beans							
): M 1 1 ! ro			E9-Z7-D21-M17-M17-X1-N33-M33A			iwryt			beans							
): $ a`			E9-Z7-O4-D41-D40			iwh			load							
) K < ~			E9-G43-V28-N35A			iwH			moisten, water field-plots, inject, flood							
) < ~			E9-V28-N35A			iwH			moisten							
) K < K ~			E9-G43-V28-G43-N35A			iwHw			inundation							
) K 7 K #			E9-G43-M23-G43-M3			iwsw			balance of scales							
) B}			E9-O34-U91			iwsw			balance							
) K 7 K l			E9-G43-M23-G43-U38A			iwsw			balance							
) K vv r			E9-G43-N37-N37-N33			iwSS			gruel							
1 K U M ! j			M17-G43-W11-D21-X1-N25			iwgrt			realm of the dead							
[ ! 7 E			D35-X1-Z4-G37			iwty			who.......not, which.       not							
[ K !			D35-G43-X1			iwty			who.......not, which.       not							
1 K [ !			M17-G43-D35-X1			iwty			who.......not, which.       not							
1 K [ g 1			M17-G43-D35-U33-M17			iwty			who.......not, which.       not							
[ ! ! E 5			D35-X1-X1-G37-Z2			iwtt			what is not, does not exist							
[ K ! !			D35-G43-X1-X1			iwtt			what is not, does not exist							
1 K [ ! !			M17-G43-D35-X1-X1			iwtt			what is not, does not exist							
) K ! $L 5			E9-G43-X1-G4-Aa2-Z2			iwtyw			corruption							
)! tf 4			E9-X1-N35-N21-Z1			iwtn			ground, floor, flooring							
) K fn			E9-G43-D46-D54			iwd			separate x from y							
) K f! n			E9-G43-D46-X1-D54			iwdt			separation							
d 4			F34-Z1			ib			heart, mind, understanding, intelligence, will, desire, mood, wish							
1 q ( ]			M17-D58-E8-F27			ib			kid goat							
1 q U (			M17-D58-N4-E8			ib			kid goat							
1 q "			M17-D58-A2			ibi			be thirsty, thirst after something							
1 q 1 ~			M17-D58-M17-N35A			ibi			be thirsty, thirst after something							
1 q ( "			M17-D58-E8-A2			ibi			be thirsty, thirst after something							
1 q ( ~ 8			M17-D58-E8-N35A-A24			ibi			be thirsty, thirst after something							
1 q ( " !			M17-D58-E8-A2-A1			ib			thirsty man							
1 q ( ~ " !			M17-D58-E8-N35A-A2-A1			ib			a thirsty man							
1 q ( ! ~			M17-D58-E8-X1-N35A			ibt			thirst							
1 ! q ~			M17-X1-D58-N35A			ibt			thirst							
1 q ! # ~ "			M17-D58-X1-E3-N35A-A2			ibt			thirst							
1 q ! ~ "			M17-D58-X1-N35A-A2			ibt			thirst							
1 q ! (			M17-D58-X1-E8			ibt			thirst							
1 q ( ! "			M17-D58-E8-X1-A2			ibt			thirst							
1 q "			M17-D58-A2			ib			think, suppose							
1 q ( "			M17-D58-E8-A2			ib			think, suppose							
1 q # "			M17-D58-E3-A2			ib			think, suppose							
1 q !			M17-D58-O1			ibw			refuge							
1 q @			M17-D58-A32			ibA			dance							
1 q ( /			M17-D58-E8-Y6			ibA			draughtsman							
/			Y6			ibA			draughtsman							
1 q / K <			M17-D58-Y6-G43-E28			ibAw			Barbary sheep							
1 q = ! K <			M17-D58-G29-G1-G43-E28			ibAw			Barbary sheep							
1 q j K ] 4			M17-D58-F40-G43-F27-Z1			ibAw			Barbary sheep							
1 q ( :!			M17-D58-E8-Z7-O1			ibw			refuge, shelter							
1 q K !			M17-D58-G43-O1			ibw			refuge, shelter							
1 q !			M17-D58-O1			ibw			refuge, shelter							
1 q K 2			M17-D58-G43-O18			ibw			tent of purification							
1 q K 7 ! 5			M17-D58-G43-Z4-V1-Z2			ibwy			halliard of ship ?							
1 q K !			M17-D58-G43-V1			ibwy			halliards of ship							
1 q K K ! 5			M17-D58-G43-G43-V1-Z2			ibwy			halliards of ship							
1 q K K ! 5			M17-D58-G43-G43-V1-Z2			ibwy			halliards of ship							
1 q M K a 5			M17-D58-D21-W1-W23-Z2			ibr			ladanum							
1 q # 1 `			M17-D58-E3-M17-W22			ibr			ladanum ?							
1 q M 1 r 5			M17-D58-D21-M17-N33-Z2			ibr			ladanum ?							
1 q $ ! j			M17-D58-O4-X1-N25			ibht			Ibhet				locality			
1 q $ !! j			M17-D58-O4-G1-X1-N25			ibht			Ibhet				locality			
1 q $ ! 7 G			M17-D58-O4-X1-Z4-O39			ibhty			Ibhet-stone							
1 q # $ ! K ! 7 r 5			M17-D58-E3-O4-G1-G43-X1-Z4- N33-Z2			ibhty			Ibhet stone							
U 4			F18-Z1			ibH			tooth							
1 q < U 4			M17-D58-V28-F18-Z1			ibH			tooth, tusk							
1 q ( < ~ 8			M17-D58-E8-V28-N35A-A24			ibH			stream with liquid, be suffused with blood							
1 q # < ~ U 5			M17-D58-E3-V28-N35A-F18-Z2			ibH			stream with liquid, be suffused with blood							
1 q -! o			M17-D58-V13-X1-D56			ibTt			part of leg							
1 q ( < K ~			M17-D58-E8-V28-G43-N35A			ibHw			libationer							
1 q < ~			M17-D58-V28-N35A			ibHw			libationer							
1 q e }			M17-D58-S29-S57			ibs			headdress of king							
: q e }			R15-D58-S29-S57			ibs			headdress of king							
1 q -:			M17-D58-V13-T26			ibT			bird-trap							
1 q ! :			M17-D58-X1-T26			ibT			bird - trap							
1 # +			M17-Q3-Y1			ip			count, reckon up, make reckoning, assess, allot							
1 # +			M17-Q3-Y1			ip			exact, detail, claim, examine, recognize, take heed of							
1 # +			M17-Q3-Y1			ip			set in order, muster, assemble,							
1 # +			M17-Q3-Y1			ip			accounting, estimation							
1 # +i! 4			M17-Q3-Y1-I10-X1-Z1			ip Dt			collect one's wits, recover one's senses, having his wits about him							
1 # ! +			M17-Q3-X1-Y1			ipt			census							
1 # K + 5			M17-Q3-G43-Y1-Z2			ipw			payments							
1 # ! O			M17-Q3-X1-U9			ipt			grain-measure of 4 heqat							
1 # ! ! ! 5			M17-Q3-X1-Q1-X1-Z2			ipt swt			Temple of Karnak							
1 # ! ] p			M17-Q3-X1-F27-B1			ipt			Twelfth month name and festival							
1 # H !! 4			M17-Q3-G40-G1-O1-Z1			ipA			private office							
1 H ! !			M17-G40-X1-O1			ipAt			private office							
1 # K Q			M17-Q3-G43-O49			ipw			Akhmim				locality			
u h # : Q			N36-N23-Q3-Z7-O49			ipw			Akhmim				locality			
1 # K			M17-Q3-G43			ipw			these				demonstrative adjective			
1 # h			M17-Q3-I9			ipf			those				demonstrative adjective			
1 # t			M17-Q3-N35			ipn			these				demonstrative adjective			
1 # < ,			M17-Q3-V28-E12			ipH			swine, pigs				collective noun			
1 # ! K			M17-Q3-X1-G43			iptw			these				demonstrative			
													adjective			
1 # ! K !			M17-Q3-X1-G43-X1			iptwt			these				demonstrative adjective			
1 # ! h			M17-Q3-X1-I9			iptf			those				demonstrative adjective			
1 # ! t			M17-Q3-X1-N35			iptn			these				demonstrative adjective			
1 # f K # 5			M17-Q3-D46-G43-M3-Z2			ipdw			furniture							
!# f# 5			G1-Q3-D46-M3-Z2			ipdw			furniture							
1 h s			M17-I9-F51			if			flesh							
1 hfa 5			M17-I9-D46-D41-Z2			ifd			quadruple							
1 hf! 5			M17-I9-D46-X1-Z2			ifdt			a four, quartette							
1 hf G			M17-I9-D46-O39			ifd			rectangular							
1 hf Gd			M17-I9-D46-O39-S28			ifd			cloth							
1 hf 7 ad			M17-I9-D46-Z4-D41-S28			ifdy			couch, cloth							
1 hf 7 a & #! 4			M17-I9-D46-Z4-D41-V6-M3-X1-Z1			ifdy			couch							
1 hfn			M17-I9-D46-D54			ifd			flee							
1 hf 7 ao n			M17-I9-D46-Z4-D41-D56-D54			ifd			flee							
1 1			M17-G17			im			there, therein, therewith, therefrom							
1 1 F			M17-G17-Aa5			im			form, shape, side							
F 4			Aa5-Z1			im			form, shape							
1 F 1 2			M17-Aa5-G17-F51B			im			form, shape							
1 F 1 "			M17-Aa5-G17-A2			im			moan							
1 F~ "			M17-Aa5-N35A-A2			im			moan				verb			
1 F 1 ! "			M17-Aa5-G17-X1-A2			imt			groaning, grief							
1 F 1 " 5			M17-Aa5-G17-A2-Z2			imw			grief							
1 F 1 K + 5			M17-Aa5-G17-G43-Y1-Z2			imw			grief							
1 F 1 ! 2 7 Q			M17-Aa5-G17-X1-A18-Z4-O49			imt			Tell el-Farun Nebeshah				locality			
1 1 ! T			M17-G17-X1-W10			imt			wine of Imt							
F! T			Aa5-X1-W10			imt			wine of Imt							
1 F! 2			M17-Aa5-X1-A18			imty			foster-child							
2 !			A18-X1			imty			foster child of king of Lower Egypt							
1 F 1 r 54			M17-Aa5-G17-N33-Z2-Z1			im			gesso ?							
1 F 1 1 1 ! + 5			M17-Aa5-G17-M17-M17-X1-Y1-Z2			imyt			pigment							
1 1 ~ uf 4			M17-M17-N35A-N36-N21-Z1			ym			sea							
1 1 : 1 \ ~ u h			M17-M17-Z7-G17-D36-N35A-N36- N23			ym			sea							
1 > 1 7			M17-Z11-G17-Z4			imy			who, which is in, in which is							
>			Z11			imy			who is in, which is in							
> 1			Z11-G17			imy			who is in, which is in							
_			H8			imy			in which is							
}			H34			imy			in which is							
1 > d 4			M17-Z11-F34-Z1			imy ib			favourite							
_ d 4			H8-F34-Z1			imy ib			favourite							
1 > 1 1 H B!			M17-Z11-G17-M17-M40-O34-O1			imy is			councillor							
H 1			M40-G17			imy is			councillor							
1 > 1 7 \ 4			M17-Z11-G17-Z4-D36-Z1			imy a			regional officer ?							
> D M ! !			Z11-G36-D21-X1-O1			imy wrt			designation of priestly phyle							
> 1 D M !			Z11-G17-G36-D21-X1			imy wrt			starboard of ship							
> D M ! !			Z11-G36-D21-X1-O1			imy wrt			the West							
> 1 K ! L			Z11-G17-G43-X1-Aa2			imy wt			name of Anubis-fetish							
> 1 m			Z11-G17-D53			imy bAH			who is in the presence, who existed aforetime, ancestor							
1 ! > ! 4			M17-X1-Z11-O1-Z1			imy pr			will, testament							
> 1 ! ! + 5			Z11-G17-X1-O1-Y1-Z2			imy pr			will, testament							
> 1 ! + 5 ! 4			Z11-G17-X1-Y1-Z2-O1-Z1			imt pt			will, testament							
1 > K 5 ~			M17-Z11-G43-Z2-N35A			imyw mw			aquatic animals							
> 1 ! tie ! E			Z11-G17-X1-N35-I10-S29-X1-G37			imt nDst			stern of ship							
1 M			G17-D21			imy r			overseer							
1 M !			G17-D21-X1			imyt r			forewoman of gang				feminine			
1 M 4 S [ ] u			G17-D21-Z1-F16-F25-H6-K6			imy r  ab wHmt Swt  nSmt			Overseer of horn, hoof, feather and scale livestock							
> 1 M th! 5			Z11-G17-D21-N35-I9-A1-Z2			imy rn .f			list of names							
> 1 7 M th			Z11-G17-Z4-D21-N35-I9			imy rn .f			list of names							
> 1 7 $ M : V 4 h			Z11-G17-Z4-O4-D21-Z7-N5-Z1-I9			imy hrw .f			sentry, who is on duty for the day							
> 1 G! 4			Z11-G17-F4-X1-Z1			imy HAt			who, which is in front, which was before							
> 1 G! 4			Z11-G17-F4-X1-Z1			imy HAt			pattern, mould of conduct							
> 1 ! G! 4 hl			Z11-G17-X1-F4-X1-Z1-I9-I13			imt HAt .f			Royal Uraeus she who is on his front							
> [!			Z11-W17-A1			imy xmt			chamberlain							
1 > 1 # B !			M17-Z11-G17-M3-Aa1-X1			imy xt			following afterof time							
1 > 1 # B !			M17-Z11-G17-M3-Aa1-X1			imy xt			who are in attendance on, member of the bodyguard, superintendant,							
> K !			Z11-D19-X1			imy xnt			chamberlain							
[ 1			W17-G17			imy xnt			chamberlain							
1 #! 4			G17-M3-X1-Z1			imy xt			member of the bodyguard							
1 # B ! ,			G17-M3-Aa1-X1-A12			imy xt			member of the bodyguard							
1 #! ! ! !			G17-M3-X1-A1-A1-A1			imyw xtw			those of later times, posterity							
> 5 K # B ! n! 6			Z11-Z2-G43-M3-Aa1-X1-D54-A1-Z3			imyw xtw			those of later times, posterity							
> 1 b ! s			Z11-G17-F32-X1-F51			imy Xt			viscera							
> 1 ! ! ! \ 4 !			Z11-G17-Q1-X1-O1-D36-Z1-A1			imy st a			acolyte, helper							
> 1 !			Z11-V17-A1			imy sA			attendant							
1 > 1 K 6 a h 4			M17-Z11-G17-G43-Z3-N16-N23-Z1			imyw tA			snakes							
1 > 1 K 6 a h 4 ~			M17-Z11-G17-G43-Z3-N16-N23-Z1- N35A			imyw tA mw			of land and water							
1 F 1 \			M17-Aa5-G17-D36			imi			give !, place !, cause !				imperative			
> 1 [			Z11-G17-D35			imi			'negates the verb'							
1 1 [			M17-G17-D35			imi			'negatives the  verb'							
1 1 1 1			M17-G17-M17-M17			imy			belongs to me							
t! 1 1			N35-A1-M17-G17			n .i imy			of mine, belongs to me							
1 > K ! g 1			M17-Z11-G43-X1-U33-M17			imiwti			between, among							
1 > K !			M17-Z11-G43-X1			imiwti			among							
> 1 7 ! :			Z11-G17-Z4-X1-Z7			imytw			between, in the midst of							
> 1 !			Z11-G17-X1			imytw			between, in the midst of							
1 > ! K			M17-Z11-X1-G43			imytw			between, in the midst of							
M > 1 7			D21-Z11-G17-Z4			r  imy			between, in the midst of							
1 G! >			M17-U1-X1-E30			imAt			female ibex, female of any animal							
1 G!			M17-U1-M1			imA			a type of tree							
! 1 !			M1-G17-M1			imA			a tree							
1 G!!			M17-U1-G1-M1			imA			a tree							
1 !! 1			M17-G1-M1-G17			imA			a tree							
1 G!			M17-U1-M1			imA			kind, gentle, well-disposed, pleasing, be gracious, be delighted, charmed							
! 1 +			M1-G17-Y1			imA			be gracious							
1 ! 1 !			M17-G1-G17-M1			imA			pleasing to							
1 ! G! 1			M17-G1-U1-M1-G17			imA			pleasing to							
1 G! 1			M17-U1-M1-G17			imA			be delighted with, charmed with							
1 !! 1			M17-G1-M1-G17			imA			be delighted with, charmed with							
! +: 4			M1-Y1-D2-Z1			imA Hr			gracious of countenance							
1 G 1 ! ! +			M17-U1-G17-X1-M1-Y1			imAt			charm, kindliness, graciousness, favour							
1 !! 1 !			M17-G1-M1-G17-X1			imAt			charm, kindliness, graciousness							
H ! }			U2-X1-M46B			imAt			charm, kindliness, graciousness							
1 !! 1 !			M17-G1-M1-G17-X1			imAt			charm, kindliness, graciousness							
! 1 ! + 5			M1-G17-X1-Y1-Z2			imAt			charm, kindliness, graciousness							
! ! +			M1-X1-Y1			imAt			charm, kindliness, graciousness							
1 ! 1 ! ! +			M17-G1-G17-X1-M1-Y1			imAt			favour toward someone							
! 1 K Y 5			M1-G17-G43-N8-Z2			imAw			brilliance, splendour							
! K Y			M1-G43-N8			imAw			brilliance, splendour							
! X Y 5			M1-Aa5-N8-Z2			imAw			brilliance, splendour							
1 ! 5 K V			M17-M1-Z2-G43-N5			imAw			brilliance, splendour							
! 1 K F Y			M1-G17-G43-Aa5-N8			imAw			brilliance, splendour							
! 1 K !			M1-G17-G43-O1			imAw			tent, hut							
! 1 !			M1-G17-O1			imAw			tent							
! K !			M1-G43-O1			imAw			tent							
1 ! FK !			M17-M1-Aa5-G43-O1			imAw			tent							
1 G! 1 !			M17-U1-G1-G17-O1			imAw			tent							
1 GKi 4			M17-U1-Aa1-F39A-Z1			imAx			spinal cord							
i 4			F39A-Z1			imAx			spinal cord							
1 H B i 4			M17-U2-Aa1-F39A-Z1			imAx			honour, veneration, the blessed state of being dead							
i 4			F39A-Z1			imAx			honour, veneration							
i ! 4			F39A-X1-Z1			imAxt			honour							
1 Gi F 1 1			M17-U1-F39A-Aa1-M17-M17			imAxy			be honoured							
1 i B			M17-F39A-Aa1			imAxy			be honoured				verb			
1 i B 1 1			M17-F39A-Aa1-M17-M17			imAxy			be honoured				verb			
1 Gi B			M17-U1-F39A-Aa1			imAxy			be honoured				verb			
1 Gi B K '			M17-U1-F39A-Aa1-G43-G7			imAxw			revered oneof the blessed dead							
1 i B			M17-F39A-Aa1			imAxw			revered one of the blessed dead							
i B 1 1 !			F39A-Aa1-M17-M17-X1			imAxyt			revered one of dead women							
i 1 1 K S 6			F39A-M17-M17-G43-A51A-Z3			imAxyw			revered ones of the aged living							
1 H B 1 1 i < +!			M17-U2-Aa1-M17-M17-F39A-Z9-Y1- A1			imAxyw			revered one of the aged living				plural			
1 H B i 4 1 1 : 3 ! 5			M17-U2-Aa1-F39A-Z1-M17-M17-Z7- A19-A1-Z2			imAxyw			revered one of the aged living				plural			
1 i B !			M17-F39A-Aa1-X1			imAxyt			revered one of dead woman							
1 F 1 K \			M17-Aa5-G17-G43-P1			imw			ship, ship-load							
1 F 1 \			M17-Aa15-G17-P1			imw			ship							
\			P1			imw			ship							
1 ! 1 :\			M17-M1-G17-Z7-P1			imw			ship							
1 . t			M17-Y5-N35			imn			create							
1 . t'			M17-Y5-N35-G7			imn			Amun							
1 . t! p			M17-Y5-N35-X1-B1			imnt			Amaunet							
1 . t$			M17-Y5-N35-A4C			imn			secret, hidden, conceal, hide							
1 . t[			M17-Y5-N35-D35			imn			secret, hidden							
1 . t! $			M17-Y5-N35-X1-A4C			imnt			secret				noun			
1 . tb : $			M17-Y5-N35-W24-Z7-A4C			imnw			secret				noun			
1 . t! !			M17-Y5-N35-X1-O1			imnt			secret place							
9 4			R14-Z1			imn			right hand, right side, the west							
1 . t 8			M17-Y5-N35-R13			imn			right -hand, right - side, the West							
8			R13			imn			right -hand, right - side, the West							
9 ! j			R14-X1-N25			imnt			the West							
9			R14			imnt			the West							
W ! j			G7C-X1-N25			imnt			the West							
W ! Q ! 4			G7C-X1-O49-X1-Z1			imnt			the West							
1 . t! j			M17-Y5-N35-X1-N25			imnt			the West							
9 ! 7 j			R14-X1-Z4-N25			imnty			right hand, western, the West							
} !			G264B-X1			imnty			the West							
' ! 7			G7-X1-Z4			imnty			right -hand							
9 ! 7 `			R14-X1-Z4-P5			imnty			the west wind							
8 `			R13-P5			imnty			the west wind							
8 ! `			R13-X1-P5			imnty			the west wind							
9 ! ! j			R14-X1-X1-N25			imntt			the West							
} ! ! j			G264A-X1-X1-N25			imntt			the West							
' g 1			G7-U33-M17			imnti			Westerner used about  the dead							
8 $			R13-G4			imntyw			Westerners				plural			
] ! $			H6-X1-G4			imntyw			Westerners				plural			
1 . t$			M17-Y5-N35-G4			imntyw			Westerners				plural			
9 $ 5			R14-G4-Z2			imntyw			Westerners				plural			
1 . t 1 1 ! + 5			M17-Y5-N35-M17-M17-X1-Y1-Z2			imnyt			daily offerings							
1 . t! + 5			M17-Y5-N35-X1-Y1-Z2			imnyt			daily offerings							
1 M M X			M17-U7-D21-F21			imr			be deaf							
1 F < ! !			M17-Aa5-V28-X1-O1			imHt			netherworld							
P < ! !			Aa15-V28-X1-O1			imHt			netherworld							
1 a e " d 4			M17-F31-S29-A2-F34-Z1			ims ib			pleasant, kindly disposed							
) d 4			E9-F34-Z1			ims ib			kindly disposed, pleasant							
1 1 Fe g '			M17-G17-Aa5-S29-U33-G7			imsti			Imseti a son of Horus							
1 1 e g '			M17-G17-S29-U33-G7			imsti			Imseti				one of the Four sons of Horus			
1 1 e ! '			M17-G17-S29-X1-G7			imsti			Imseti				one of the Four			
													sons of Horus0			
FB g 1 H			Aa5-O34-U33-M17-A40			imsti			Imseti				one of the Four sons of Horus			
1 F 1 D M D			M17-Aa5-G17-M36-D21-O36			imDr			rampart							
